email,first_name,last_name,company,phone,website,city,state,country,niche,source,notes
study@iscaschool.com,,,ISCA School of English,+44 1392 255342,http://www.iscaschool.com,Exeter,Devon,United Kingdom,ESL Language School,english-uk-schools,
enrol@letslearnenglish.org,,,Islington Centre for English,+44 20 72785553,http://www.letslearnenglish.org,London,London,United Kingdom,ESL Language School,english-uk-schools,
psharifi@jostudy.com,,,JoStudy English Academy,+44 7543173075,http://www.jostudyenglishacademy.com,Coventry,West Midlands,United Kingdom,ESL Language School,english-uk-schools,
ukireland@kaplaninternational.com,,,Kaplan International Bath,+44 1225 448840,http://www.kaplaninternational.com,Bath,Bath &amp; N E Somerset,United Kingdom,ESL Language School,english-uk-schools,
uk.ireland@kaplaninternational.com,,,Kaplan International Bournemouth,+44 1202 752200,http://www.kaplaninternational.com,Bournemouth,Dorset,United Kingdom,ESL Language School,english-uk-schools,
cambridgestudentservices@kaplan.com,,,Kaplan International Cambridge,+44 1223 357702,http://www.kaplaninternational.com,Cambridge,Cambridgeshire,United Kingdom,ESL Language School,english-uk-schools,
paul.mclaughlan@kapan.com,,,Kaplan International Edinburgh,+44 131 2204278,http://www.kaplaninternational.com,Edinburgh,Edinburgh,United Kingdom,ESL Language School,english-uk-schools,
marta.garcia@kaplan.com,,,Kaplan International Liverpool,+44 151 556 0900,http://www.kaplaninternational.com,Liverpool,Merseyside,United Kingdom,ESL Language School,english-uk-schools,
anthony.selby@kaplan.com,,,Kaplan International London,+44 020 7539 2095,http://www.kaplaninternational.com,Holborn,London,United Kingdom,ESL Language School,english-uk-schools,
joanna.chung@kaplan.com,,,Kaplan International London 30+,+44(0) 207 045 5070,https://www.kaplaninternational.com/learn-english-united-kingdom/london-30-plus,London,London,United Kingdom,ESL Language School,english-uk-schools,
wayne.ager@kaplan.com,,,Kaplan International Oxford,+44 1865 515808,http://www.kaplaninternational.com,Oxford,Oxfordshire,United Kingdom,ESL Language School,english-uk-schools,
info@kensingtonacademy.com,,,Kensington Academy of English,+44 20 72216665,http://www.kensingtonacademy.com,London,Greater London,United Kingdom,ESL Language School,english-uk-schools,
admissions@kentschool.co.uk,,,Kent School of English,+44 1843 874870,http://www.kentschoolofenglish.com,Broadstairs,Kent,United Kingdom,ESL Language School,english-uk-schools,
bournemouth@kingscolleges.com,,,Kings Bournemouth (a member of Kings Colleges),+44 1202 293535,https://www.kingseducation.com,Bournemouth,Dorset,United Kingdom,ESL Language School,english-uk-schools,
sara.foster@kingseducation.com,,,Kings Brighton,+44 1273 443403,http://www.kingseducation.com,Brighton,East Sussex,United Kingdom,ESL Language School,english-uk-schools,
info@kingshallcollege.co.uk,,,Kings Hall College,+44 161 711 1090,https://kingshallcollege.co.uk/,Manchester,Greater Manchester,United Kingdom,ESL Language School,english-uk-schools,
london@kingseducation.com,,,Kings London (a member of Kings Colleges),+44 20 86505891,http://www.kingseducation.com,Beckenham,Kent,United Kingdom,ESL Language School,english-uk-schools,
oxford@kingseducation.com,,,Kings Oxford (a member of Kings Colleges),+44 1865 711829,http://www.kingseducation.com,Oxford,Oxfordshire,United Kingdom,ESL Language School,english-uk-schools,
younglearners@kingseducation.com,,,Kings Young Learners (a member of Kings Colleges),+44 1273 917167,https://www.kingseducation.com/young-learners/,Brighton,East Sussex,United Kingdom,ESL Language School,english-uk-schools,
file.fil@stcg.ac.uk,,,Kingston College,+44 20 82682999,http://www.kingston-college.ac.uk,Kingston-upon-Thames,Surrey,United Kingdom,ESL Language School,english-uk-schools,
enquiries@languageinactionltd.co.uk,,,Language in Action,+44 2075200470,http://www.languageinactionltd.co.uk,London,london,United Kingdom,ESL Language School,english-uk-schools,
bri@lsi.edu,,,Language Studies International Brighton,+44 1273 722060,http://www.lsi.edu,Hove,Brighton &amp; Hove,United Kingdom,ESL Language School,english-uk-schools,
cam@lsi.edu,,,Language Studies International Cambridge,+44 1223 361783,http://www.lsi.edu,Cambridge,Cambridgeshire,United Kingdom,ESL Language School,english-uk-schools,
lon@lsi.edu,,,Language Studies International London,+44 20 74676500,http://www.lsi.edu,London,Greater London,United Kingdom,ESL Language School,english-uk-schools,
info@languagetreeschool.com,,,Language Tree,+44 7957 497937,https://www.languagetreeschool.com,Penryn,Cornwall,United Kingdom,ESL Language School,english-uk-schools,
info@languagesunited.co.uk,,,Languages United Ltd,+44 1225 580058,https://www.languagesunited.com,Bath,Bath &amp; N E Somerset,United Kingdom,ESL Language School,english-uk-schools,
info@languageuk.co.uk,,,LanguageUK Ltd,+44 1277 455556,http://www.languageuk.co.uk,Canterbury,Kent,United Kingdom,ESL Language School,english-uk-schools,
info@leedslanguagecollege.com,,,Leeds Language College Ltd,+44 113 2427534,http://www.leedslanguagecollege.com,Leeds,W Yorkshire,United Kingdom,ESL Language School,english-uk-schools,
study@lewis-school.co.uk,,,Lewis School of English,+44 23 80228203,https://www.lewis-school.co.uk,Southampton,Hampshire,United Kingdom,ESL Language School,english-uk-schools,
info@lexislondon.com,,,Lexis School of English,+44 20 8346 9802,https://lexislondon.com/,Finchley Central,London,United Kingdom,ESL Language School,english-uk-schools,
enquiries@lilalovetolearn.com,,,LILA*,+44 151 7070909,http://www.lilalovetolearn.com,Liverpool,Merseyside,United Kingdom,ESL Language School,english-uk-schools,
info@lines.ac,,,Lines Languages Ltd,+32 478 222957,http://www.lines.ac,Bristol,Somerset,United Kingdom,ESL Language School,english-uk-schools,
info@lvcenglish.com,,,Liral Veget College (LVC),+44 2034553399,http://www.lvcenglish.com,London,London,United Kingdom,ESL Language School,english-uk-schools,
info@live-language.com,,,Live Language Ltd,+44 141 221 0793,http://www.live-language.com,Glasgow,Glasgow,United Kingdom,ESL Language School,english-uk-schools,
info@livingenglish.com,,,Living Learning English,+44 117 9269400,http://www.livingenglish.com,Bristol,Bristol,United Kingdom,ESL Language School,english-uk-schools,
hello@london-house.co.uk,,,London House School of English,+44 1843831216,http://www.london-house.co.uk,Westgate-on-Sea,Kent,United Kingdom,ESL Language School,english-uk-schools,
info@loxdale.com,,,Loxdale English Centre,+44 1273 414973,http://www.loxdale.com,Brighton,Brighton &amp; Hove,United Kingdom,ESL Language School,english-uk-schools,
info@lsi-portsmouth.co.uk,,,LSI/ International House Portsmouth,+44 2392 291811,http://www.lsi-portsmouth.co.uk,Portsmouth,Hampshire,United Kingdom,ESL Language School,english-uk-schools,
malvern@malvernhouse.com,,,Malvern House London,+44 20 75200470,http://www.malvernhouse.com,London,London,United Kingdom,ESL Language School,english-uk-schools,
languagecentre@mmu.ac.uk,,,Manchester Metropolitan University,+44 161 247 3931,http://www2.hlss.mmu.ac.uk/languages/english/,Manchester,Greater Manchester,United Kingdom,ESL Language School,english-uk-schools,
info@manorcourses.co.uk,,,Manor Courses Ltd,+44 7973 131 982,http://www.manorcourses.co.uk,Brighton,Brighton &amp; Hove,United Kingdom,ESL Language School,english-uk-schools,
andrew@meltoncollege.co.uk,,,"Melton College, York",+44 1904 622250,http://www.melton-college.co.uk,York,North Yorkshire,United Kingdom,ESL Language School,english-uk-schools,
info@meridianenglish.com,,,"Meridian School of English, Plymouth",+44 808 189 0026,https://www.meridianenglish.com,Plymouth,Devon,United Kingdom,ESL Language School,english-uk-schools,
director@millhillsummer.school,,,Mill Hill Summer School,+44 203 826 3355,https://www.millhill.org.uk/international/summer-school/,Mill Hill,London,United Kingdom,ESL Language School,english-uk-schools,
sales@mlaworld.com,,,Move Language Ahead (MLA),+39 02 469 5479,http://www.mlaworld.com/en,Hoddesdon,Herts,United Kingdom,ESL Language School,english-uk-schools,
info@nacelesl.co.uk,,,Nacel English School London,+44 20 83433567,https://nacelesl.co.uk/,London,London,United Kingdom,ESL Language School,english-uk-schools,
liverpool@newcollegegroup.com,,,NCG Liverpool,+44 151 2362749,http://www.newcollegegroup.com,Liverpool,Merseyside,United Kingdom,ESL Language School,english-uk-schools,
info@newcollegegroup.com,,,NCG Manchester,+44 161 2334290,http://www.newcollegegroup.com,Manchester,Lancashire,United Kingdom,ESL Language School,english-uk-schools,
registrar@nile-elt.com,,,NILE (Norwich Institute for Language Education),+44 1603 664473,http://www.nile-elt.com,Norwich,Norfolk,United Kingdom,ESL Language School,english-uk-schools,
info@northwestacademy.net,,,North West Academy of English,+44 28 71370773,http://www.northwestacademy.net,Derry,Londonderry,United Kingdom,ESL Language School,english-uk-schools,
jhardal@odils.com,,,Open Doors International Language School (Odils),01752 258771,http://www.odils.com,Plymouth,Devon,United Kingdom,ESL Language School,english-uk-schools,
info@oxfordenglish.co.uk,,,Oxford English Centre,+44 1865 516162,http://www.oxfordenglish.co.uk,Oxford,Oxfordshire,United Kingdom,ESL Language School,english-uk-schools,
info@ohcenglish.com,,,"Oxford House College, London",+44 20 75809785,http://www.ohcenglish.com,London,Greater London,United Kingdom,ESL Language School,english-uk-schools,
brighton@oxfordinternational.com,,,Oxford International Brighton,+44 1273 323220,https://www.oxfordinternationalenglish.com/,Hove,Brighton &amp; Hove,United Kingdom,ESL Language School,english-uk-schools,
admin@oxfordinternational.com,,,Oxford International Greenwich,+44 20 8293 1188,http://www.oxfordinternationalenglish.com,London,Greater London,United Kingdom,ESL Language School,english-uk-schools,
juniors@oxfordonternational.com,,,Oxford International Junior Programmes,+44 20 8312 8072,http://www.oxfordinternationaljuniors.com,London,Greater London,United Kingdom,ESL Language School,english-uk-schools,
info@oxford-school.co.uk,,,Oxford International Language School,+44 18 65403351,http://www.oxford-school.co.uk/,Oxford,Oxfordshire,United Kingdom,ESL Language School,english-uk-schools,
cahern@oxfordinternational.com,,,Oxford International Oxford,+44 1865 791108,http://www.oxfordinternational.com,Oxford,Oxon,United Kingdom,ESL Language School,english-uk-schools,
admin@oxford-royale.co.uk,,,Oxford Royale Academy,+44 1865 954 800,http://www.oxford-royale.com,Oxford,Oxfordshire,United Kingdom,ESL Language School,english-uk-schools,
info@peartreelanguages.com,,,Peartree Languages,+44 7378354654,http://www.peartreelanguages.com,Cardiff,Cardiff,United Kingdom,ESL Language School,english-uk-schools,
perthinternational@perth.uhi.ac.uk,,,Perth College UHI,+44 1738 877000,http://www.perth.uhi.ac.uk,Perth,Perthshire,United Kingdom,ESL Language School,english-uk-schools,
emma.gregory@inspiring-learning.com,,,PGL Beyond,+447585 884 703,http://www.kingswood.co.uk,Ashford,Kent,United Kingdom,ESL Language School,english-uk-schools,
international@pgl.co.uk,,,PGL Travel Ltd,+44 3333 212 112,https://schoolsandgroups.pgl.co.uk/international-agents/,Ross on Wye,Herefordshire,United Kingdom,ESL Language School,english-uk-schools,
smarra@plus-ed.com,,,PLUS,+44 20 77302223,http://www.plus-ed.com,London,Westminster,United Kingdom,ESL Language School,english-uk-schools,
info@prestonacademyofenglish.com,,,Preston Academy of English,+44 1772 821039,https://www.prestonacademyofenglish.com/,Preston,Lancashire,United Kingdom,ESL Language School,english-uk-schools,
crispin.tucker@langsols.com,,,Professional Language Solutions,07725497163,https://www.langsols.com/,London,Greater London,United Kingdom,ESL Language School,english-uk-schools,
info@qahedu.com,,,QA Higher Education London,+44 01 21 616 7450,http://www.qahighereducation.com,London,London,United Kingdom,ESL Language School,english-uk-schools,
info@queens-english.co.uk,,,Queen's English Language School,0203 404 2595,http://www.queens-english.co.uk,Kingston Upon Thames,Surrey,United Kingdom,ESL Language School,english-uk-schools,
rse@regents.ac.uk,,,Regent’s University London,+44 20 7487 7477,http://www.regents.ac.uk/english,London,Greater London,United Kingdom,ESL Language School,english-uk-schools,
caroline.lewis@riversdown.net,,,Riversdown House,+44 1962 771111,http://www.riversdown.com,Warnford,Hampshire,United Kingdom,ESL Language School,english-uk-schools,
hello@roseofyork.com,,,Rose of York Language School,+44 20 74340643,http://www.roseofyork.com,London,Greater London,United Kingdom,ESL Language School,english-uk-schools,
info@staycampus.com,,,SCL International College - Stay Campus London,020 3141 7539,http://staycampuslondon.com/,London,Greater London,United Kingdom,ESL Language School,english-uk-schools,
info@selectenglish.co.uk,,,Select English Summer Courses,+44 1223 364735,http://www.selectenglish.co.uk,Cambridge,Cambs,United Kingdom,ESL Language School,english-uk-schools,
enquiry@severnvale.co.uk,,,Severnvale Academy Ltd,+44 1743 232505,http://www.severnvale.co.uk,Shrewsbury,Shropshire,United Kingdom,ESL Language School,english-uk-schools,
david.shaw@sherborne.org,,,Sherborne International,+44 1935 814743,http://www.sherborne-international.org,Sherborne,Dorset,United Kingdom,ESL Language School,english-uk-schools,
efl@sidmouth-int.co.uk,,,Sidmouth International School,+44 1395 516754,http://www.sidmouth-int.co.uk,Sidmouth,Devon,United Kingdom,ESL Language School,english-uk-schools,
info@skola.co.uk,,,SKOLA English in London,+44 20 73877575,http://www.skola.co.uk,Chesham Bois,London,United Kingdom,ESL Language School,english-uk-schools,
1966@southbourneschool.co.uk,,,Southbourne School of English,+44 1202 422300,http://www.southbourneschool.co.uk,Bournemouth,Dorset,United Kingdom,ESL Language School,english-uk-schools,
info@speakuplondon.com,,,Speak Up London,+44 20 7734 0444,http://www.speakuplondon.com,London,Greater London,United Kingdom,ESL Language School,english-uk-schools,
info@speakeasyschool.co.uk,,,Speakeasy School of English,+44 20 89958772,http://www.speakeasyschool.co.uk,Chiswick,London,United Kingdom,ESL Language School,english-uk-schools,
info@spinnakerschoolofenglish.com,,,Spinnaker School of English,+44 23 9283 7847,http://www.spinnakerschoolofenglish.com,Blackpool,Lancashire,United Kingdom,ESL Language School,english-uk-schools,
simon.mcmillan@standrewscollege.com,,,St Andrew's College Language Schools Ltd,+44 141 229 0963,http://www.standrewscollege.com,Glasgow,Lanarkshire,United Kingdom,ESL Language School,english-uk-schools,
info@stbreladescollege.co.uk,,,St Brelade's College,+44 1534 741305,https://stbreladescollege.co.uk,St Aubin,Jersey,United Kingdom,ESL Language School,english-uk-schools,
ic.enquiries@stclares.ac.uk,,,"St Clare's, Oxford",+44 1865 552031,https://stclares.ac.uk/,Oxford,Oxfordshire,United Kingdom,ESL Language School,english-uk-schools,
summerschool@stedmundscollege.org,,,St Edmund's College,+44 (0)1920 824348,https://stedmundscollege.com,Ware,Hertfordshire,United Kingdom,ESL Language School,english-uk-schools,
kwash@stgiles.co.uk,,,"St Giles International, Brighton",+44 1273 682747,http://www.stgiles-international.com,Brighton,Brighton &amp; Hove,United Kingdom,ESL Language School,english-uk-schools,
studentservices.cambridge@stgiles.co.uk,,,"St Giles International, Cambridge",+44 1223 358089,https://www.stgiles-international.com/,Cambridge,Cambs,United Kingdom,ESL Language School,english-uk-schools,
eastbourne@stgiles.co.uk,,,"St Giles International, Eastbourne",+44 1323 729167,http://www.stgiles-international.com,Eastbourne,East Sussex,United Kingdom,ESL Language School,english-uk-schools,
juniors@stgiles.co.uk,,,"St Giles International, Juniors UK",+44 1273 573760,http://www.stgiles-international.com,Brighton,East Sussex,United Kingdom,ESL Language School,english-uk-schools,
londoncentral@stgiles.co.uk,,,"St Giles International, London Central",+44 20 78370404,http://www.stgiles-international.com,London,Greater London,United Kingdom,ESL Language School,english-uk-schools,
studentservices.londonhighgate@stgiles.co.uk,,,"St Giles International, London Highgate",+44 20 83400828,http://www.stgiles-international.com,London,Greater London,United Kingdom,ESL Language School,english-uk-schools,
mark.cook@stmarys.ac.uk,,,St. Mary University London,07404837262,https://campstmarys.com,London,London,United Kingdom,ESL Language School,english-uk-schools,
cambridge@staffordhouse.com,,,Stafford House Cambridge,01223 341 305,https://www.staffordhouse.com/,Cambridge,Cambridgeshire,United Kingdom,ESL Language School,english-uk-schools,
canterbury@staffordhouse.com,,,Stafford House Canterbury,+44 1227 452250,http://www.staffordhouse.com,Canterbury,Kent,United Kingdom,ESL Language School,english-uk-schools,
london@staffordhouse.com,,,Stafford House London,+44 20 45290847,http://www.staffordhouse.com/london,London,Greater London,United Kingdom,ESL Language School,english-uk-schools,
reservations@staffordhouse.com,,,Stafford House Study Holidays,+44 1227 787730,http://www.studyholidays.com,Canterbury,Kent,United Kingdom,ESL Language School,english-uk-schools,
info@starexeter.com,,,STAR Exeter,+44 1392 666419,http://www.starexeter.com,Exeter,Devon,United Kingdom,ESL Language School,english-uk-schools,
marketing@studiocambridge.co.uk,,,Studio Cambridge (Summer Camps),+44 1223 369701,http://www.studiocambridge.co.uk,Cambridge,Cambs,United Kingdom,ESL Language School,english-uk-schools,
admissions@studiocambridge.co.uk,,,Studio Cambridge - English Language Courses,+44 1223 369701,http://www.studiocambridge.co.uk,Cambridge,Cambs,United Kingdom,ESL Language School,english-uk-schools,
info@summerboardingcourses.co.uk,,,Summer Boarding Courses Ltd,+44 1943 878518,https://www.summerboardingcourses.com,London,London,United Kingdom,ESL Language School,english-uk-schools,
study@sparrow.co.uk,,,Suzanne Sparrow Plymouth Language School,+44 1752 222700,http://www.sparrow.co.uk,Plymouth,Devon,United Kingdom,ESL Language School,english-uk-schools,
elts@swansea.ac.uk,,,Swansea University ELTS,+44 1792 295391/604696,http://www.swansea.ac.uk/elts,Swansea,Swansea University,United Kingdom,ESL Language School,english-uk-schools,
info@targetenglishinternational.com,,,Target English International,+44 1482 755644,http://www.targetenglishinternational.com,Hull,East Yorkshire,United Kingdom,ESL Language School,english-uk-schools,
uksummer@tasisengland.org,,,TASIS - The American School in England,+44 1932 582382,http://www.tasisengland.org,Thorpe,Surrey,United Kingdom,ESL Language School,english-uk-schools,
office@bsenglish.co.uk,,,The Bournemouth School of English,+44 1202 294938,http://www.bournemouthschoolofenglish.co.uk,Bournemouth,Dorset,United Kingdom,ESL Language School,english-uk-schools,
info@camlang.co.uk,,,The Cambridge Centre for Languages,+44 7968524085,http://www.camlang.co.uk,Cambridge,Cambridgeshire,United Kingdom,ESL Language School,english-uk-schools,
info@englishexp.co.uk,,,The English Experience (UK) Ltd,+44 1603 622300,http://www.englishexp.co.uk,Norwich,Norfolk,United Kingdom,ESL Language School,english-uk-schools,
info@elc-brighton.co.uk,,,The English Language Centre Brighton,+44 1273 721771,http://www.elc-schools.com/uk/brighton/,Brighton,Sussex,United Kingdom,ESL Language School,english-uk-schools,
info@elcbristol.co.uk,,,The English Language Centre Bristol,+44 117 9707060,http://www.elcbristol.co.uk,Clifton,Bristol,United Kingdom,ESL Language School,english-uk-schools,
info@elc-chester.co.uk,,,The English Language Centre Chester,+44 1244 318913,https://www.elc-schools.com/uk/chester/,Chester,Cheshire,United Kingdom,ESL Language School,english-uk-schools,
info@elc-eastbourne.co.uk,,,"The English Language Centre, Eastbourne",+44 1323 721759,https://www.elc-schools.com/uk/eastbourne/,Eastbourne,East Sussex,United Kingdom,ESL Language School,english-uk-schools,
contact@essentialenglishcentre.co.uk,,,The Essential English Centre,+44 161 2362364,http://www.essentialenglishcentre.co.uk,Manchester,Greater Manchester,United Kingdom,ESL Language School,english-uk-schools,
james.carter@thelanguagegallery.com,,,"The Language Gallery, Nottingham",+44 20 3535 1221,https://www.thelanguagegallery.com/locations/nottingham,London,Greater London,United Kingdom,ESL Language School,english-uk-schools,
info@thelanguagetrainingco.co.uk,,,The Language Training Co. Bournemouth,+44 (0) 1202 772030,https://www.thelanguagetrainingco.com,Bournemouth,Dorset,United Kingdom,ESL Language School,english-uk-schools,
info@lse.uk.net,,,The Liverpool School of English,+44 151 837 0855,http://www.lse.uk.net,Liverpool,Merseyside,United Kingdom,ESL Language School,english-uk-schools,
clients@londonschool.com,,,The London School of English,+44 20 76054123,http://www.londonschool.com,London,Greater London,United Kingdom,ESL Language School,english-uk-schools,
international.office@sheffcol.ac.uk,,,The Sheffield College,+44 114 2602676,https://www.sheffcol.ac.uk/international,Sheffield,South Yorkshire,United Kingdom,ESL Language School,english-uk-schools,
info.london@topuplearning.com,,,TopUp Learning London,+44 20 74192300,https://www.topuplearning.com/,London,Greater London,United Kingdom,ESL Language School,english-uk-schools,
ksimpson@twingroup.org,,,Twin English Centre Eastbourne,+44 1323 725887,https://www.twinenglishcentres.com/eastbourne-centre,Eastbourne,East Sussex,United Kingdom,ESL Language School,english-uk-schools,
info@twinuk.com,,,Twin English Centre London,+44 20 8269 2910,http://www.englishcentres.co.uk,London,Greater London,United Kingdom,ESL Language School,english-uk-schools,
info@ukenglish.org.uk,,,UK College of English,+44 20 77346485,http://www.ukenglish.org.uk,London,Greater London,United Kingdom,ESL Language School,english-uk-schools,
info@uklc.org,,,UK Language Courses Ltd,+44 1244 577995,http://www.uklc.org,Chester,Cheshire,United Kingdom,ESL Language School,english-uk-schools,
hannah@ukguardians.co.uk,,,UKG Language,+44 1425 529118,https://www.ukguardians.co.uk/2024-ukglanguage-brochure/,Bournemouth,Dorset,United Kingdom,ESL Language School,english-uk-schools,
languagecentre@beds.ac.uk,,,University of Bedfordshire,+44 1582 743515,http://www.beds.ac.uk,Luton,Bedfordshire,United Kingdom,ESL Language School,english-uk-schools,
bia@contacts.bham.ac.uk,,,University of Birmingham,+44 121 4145646,http://www.birmingham.ac.uk/International/bia/index.aspx,Birmingham,West Midlands,United Kingdom,ESL Language School,english-uk-schools,
englishlanguage@manchester.ac.uk,,,University of Manchester,n/a,https://www.ucae.manchester.ac.uk/,Manchester,Greater Manchester,United Kingdom,ESL Language School,english-uk-schools,
socialsciencessupport@nottingham.ac.uk,,,University of Nottingham Centre for English Language Education,+44 11 59 515559,http://www.nottingham.ac.uk/cele,Nottingham,Nottinghamshire,United Kingdom,ESL Language School,english-uk-schools,
salfordlanguages@salford.ac.uk,,,University of Salford,+44 161 2955990,https://www.salford.ac.uk/salford-languages,Manchester,Greater Manchester,United Kingdom,ESL Language School,english-uk-schools,
eltc@sheffield.ac.uk,,,"University of Sheffield, ELTC",+44 114 2221780,http://www.sheffield.ac.uk/eltc,Sheffield,South Yorkshire,United Kingdom,ESL Language School,english-uk-schools,
languagecentre@worc.ac.uk,,,University of Worcester,+44 1905 855241,https://www.worcester.ac.uk/life/help-and-support/language-centre/,Worcester,Worcestershire,United Kingdom,ESL Language School,english-uk-schools,
vacstuds@vacstuds.com,,,Vacational Studies,+44 7717 007007,http://www.vacstuds.com,Newbury,Berkshire,United Kingdom,ESL Language School,english-uk-schools,
info@we-bridge.co.uk,,,WE Bridge Academy,+44 (0)2920 225656,https://we-bridge.co.uk/,Cardiff,cardiff,United Kingdom,ESL Language School,english-uk-schools,
info@wles.net,,,West London English School,+44 20 31981888,http://www.wles.net,Ealing,London,United Kingdom,ESL Language School,english-uk-schools,
info@weymouthenglishcentre.com,,,Weymouth English Centre,+44 1202 800596,http://www.weymouthenglishcentre.com,Poole,Dorset,United Kingdom,ESL Language School,english-uk-schools,
support@wimbledon-school.ac.uk,,,Wimbledon School of English,+44 20 89471921,http://www.wimbledon-school.ac.uk,Wimbledon,London,United Kingdom,ESL Language School,english-uk-schools,
paul@wimbledon-school.ac.uk,,,Wimbledon School of English Young Learners,020 8947 1921,https://www.englishstudycamps.co.uk,Wimbledon,London,United Kingdom,ESL Language School,english-uk-schools,
info@theyorkshirecollege.com,,,Yorkshire College,+44  7774960660,https://www.theyorkshirecollege.com/,Leeds,West Yorkshire,United Kingdom,ESL Language School,english-uk-schools,
info@yeschool.uk,,,Yorkshire English School,01484546842,https://yeschool.uk/,Huddersfield,West Yorkshire,United Kingdom,ESL Language School,english-uk-schools,
