first_name,last_name,firm_name,title,email,phone,website,domain,city,state,country,niche,source
,,Druce,,,020 7870 7471,,,Kensal Rise & Queen's Park,Greater London,UK,estate agent,rightmove
,,Druce,,,020 3376 6022,,,Kensington,Greater London,UK,estate agent,rightmove
,,Druce,,,020 3376 6124,,,Ladbroke Grove,Greater London,UK,estate agent,rightmove
,,Druce,,,020 3909 6780,,,Marylebone,Greater London,UK,estate agent,rightmove
,,Druce,,,020 4538 2129,,,Notting Hill,Greater London,UK,estate agent,rightmove
,,Drury & Cole,,,020 3869 5078,,,Morden,Greater London,UK,estate agent,rightmove
,,Drury Estates,,,020 3840 3535,,,London,Greater London,UK,estate agent,rightmove
,,DS Churchill,,,020 3834 8128,,,London,Greater London,UK,estate agent,rightmove
,,DTZ,,,020 3296 2000,,,London,Greater London,UK,estate agent,rightmove
,,Durden & Hunt,,,020 8138 0636,,,Wanstead & East London,Greater London,UK,estate agent,rightmove
,,Dutch & Dutch,,,020 3834 8655,,,Commercial,Greater London,UK,estate agent,rightmove
,,Dutch & Dutch,,,020 3872 8386,,,West Hampstead,Greater London,UK,estate agent,rightmove
,,Dwelle Homes,,,020 4572 0410,,,London,Greater London,UK,estate agent,rightmove
,,E J Harris,,,020 3835 6359,,,London,Greater London,UK,estate agent,rightmove
,,E10 Homes,,,020 3907 3325,,,Leyton,Greater London,UK,estate agent,rightmove
,,E14Properties LTD,,,020 7515 8387,,,London,Greater London,UK,estate agent,rightmove
,,ea2,,,020 7665 5589,,,Wapping,Greater London,UK,estate agent,rightmove
,,East Avenue,,,020 4538 3547,,,Covering London,Greater London,UK,estate agent,rightmove
,,Eastbank Studios Ltd,,,020 3834 8529,,,London - Lettings,Greater London,UK,estate agent,rightmove
,,Eastbank Studios Ltd,,,020 3834 8265,,,London - Sales,Greater London,UK,estate agent,rightmove
,,Easthaus,,,020 3909 6481,,,London,Greater London,UK,estate agent,rightmove
,,Eastway Property Services,,,020 3835 5302,,,London,Greater London,UK,estate agent,rightmove
,,Easymove,,,020 8470 0007,,,London - Lettings,Greater London,UK,estate agent,rightmove
,,Easymove,,,020 3840 4021,,,London - Sales,Greater London,UK,estate agent,rightmove
,,Eaton Green Estate Agents,,,020 7881 1398,,,London,Greater London,UK,estate agent,rightmove
,,Eaton Property Consultants,,,020 3948 9879,,,Mayfair,Greater London,UK,estate agent,rightmove
,,EatWorkArt,,,020 4634 1068,,,Hackney,Greater London,UK,estate agent,rightmove
,,EAZY 2 LET LTD,,,020 3834 8012,,,London,Greater London,UK,estate agent,rightmove
,,EC Residential LTD,,,020 3835 5546,,,London,Greater London,UK,estate agent,rightmove
,,A P Morgan,,,0121 387 6717,,,Longbridge,West Midlands,UK,estate agent,rightmove
,,Accommodation Lettings Limited (VIRTUAL GA BRANCH),,,03308 080276,,,Birmingham,West Midlands,UK,estate agent,rightmove
,,Accord Lets,,,0121 387 6332,,,Birmingham,West Midlands,UK,estate agent,rightmove
,,Acres,,,0121 387 6326,,,Great Barr,West Midlands,UK,estate agent,rightmove
,,Agreed.co.uk,,,0121 387 6660,,,Nationwide,West Midlands,UK,estate agent,rightmove
,,Agreed.co.uk,,,020 7870 2241,,,New Homes,West Midlands,UK,estate agent,rightmove
,,A.H Field,,,0121 387 6386,,,Birmingham,West Midlands,UK,estate agent,rightmove
,,Aisha Realty Limited,,,0121 269 8544,,,Birmingham,West Midlands,UK,estate agent,rightmove
,,Allsop,,,0121 816 0516,,,The Octagon,West Midlands,UK,estate agent,rightmove
,,Amber Court lettings and sales,,,0121 387 6617,,,Selly Oak,West Midlands,UK,estate agent,rightmove
,,Angel Estates,,,0121 387 6550,,,Birmingham,West Midlands,UK,estate agent,rightmove
,,Apo,,,0121 661 5079,,,Apo at The Holloway,West Midlands,UK,estate agent,rightmove
,,Apple Property Solutions,,,0121 387 6582,,,Great Barr,West Midlands,UK,estate agent,rightmove
,,Archer Bassett,,,0121 387 6628,,,Acocks Green,West Midlands,UK,estate agent,rightmove
,,Ark Lettings,,,0121 387 6330,,,Birmingham,West Midlands,UK,estate agent,rightmove
,,Aspire Estates,,,0121 647 6666,,,Birmingham,West Midlands,UK,estate agent,rightmove
,,Asset Residential,,,0121 387 6699,,,Birmingham,West Midlands,UK,estate agent,rightmove
,,Avison Young (UK) Limited,,,0121 726 1244,,,Birmingham Other,West Midlands,UK,estate agent,rightmove
,,Azure Residential,,,0121 269 8491,,,Covering Birmingham,Greater London,UK,estate agent,rightmove
,,Bairstow Eves,,,0121 387 6310,,,Acocks Green,West Midlands,UK,estate agent,rightmove
,,Belvoir,,,0121 212 0122,,,Birmingham Central,West Midlands,UK,estate agent,rightmove
,,Belvoir,,,0121 350 4441,,,Erdington,West Midlands,UK,estate agent,rightmove
,,Belvoir,,,0121 387 6756,,,Sutton Coldfield,West Midlands,UK,estate agent,rightmove
,,BNP Paribas Real Estate Advisory & Property Management UK Limited,,,0121 387 6296,,,Birmingham,West Midlands,UK,estate agent,rightmove
,,Bond Wolfe,,,0121 387 6767,,,Auctions,West Midlands,UK,estate agent,rightmove
,,Bond Wolfe,,,0121 661 3683,,,Commercial Auctions,West Midlands,UK,estate agent,rightmove
,,Bond Wolfe,,,0121 525 0600,,,Commercial Lettings,West Midlands,UK,estate agent,rightmove
,,Bond Wolfe,,,0121 387 6635,,,Commercial Sales,West Midlands,UK,estate agent,rightmove
,,BOX 4 REAL ESTATE,,,0121 816 0251,,,Birmingham,West Midlands,UK,estate agent,rightmove
,,Bradford Street Properties,,,0121 816 1043,,,Birmingham,West Midlands,UK,estate agent,rightmove
,,Brick Management and Lettings Ltd,,,020 3034 3640,,,Birmingham,Surrey,UK,estate agent,rightmove
,,British Homesellers,,,01727 861580,,,Birmingham,Hertfordshire,UK,estate agent,rightmove
,,Bruton Knowles,,,0121 387 6562,,,Birmingham,West Midlands,UK,estate agent,rightmove
,,Bruwks Solutions,,,01442 617802,,,Covering Hemel Hempstead,West Midlands,UK,estate agent,rightmove
,,BTG Eddisons Property Auctions,,,03456 462288,,,-,Greater Manchester,UK,estate agent,rightmove
,,BTR Operating Ltd,,,0121 816 0368,,,Landrow Place,West Midlands,UK,estate agent,rightmove
,,Burchell Edwards,,,0121 387 6362,,,Castle Bromwich,West Midlands,UK,estate agent,rightmove
,,Burchell Edwards,,,0121 387 6363,,,Erdington,West Midlands,UK,estate agent,rightmove
,,Burchell Edwards Lettings,,,0121 387 6355,,,Castle Bromwich,West Midlands,UK,estate agent,rightmove
,,Burchell Edwards Lettings,,,0121 387 6354,,,Erdington,West Midlands,UK,estate agent,rightmove
,,Burchell Edwards Lettings,,,0121 387 6349,,,Sheldon,West Midlands,UK,estate agent,rightmove
,,Burchell Edwards,,,0121 387 6431,,,Sheldon,West Midlands,UK,estate agent,rightmove
,,Carrington Thorn Property Management,,,0121 661 3614,,,Birmingham,West Midlands,UK,estate agent,rightmove
,,Carter Jonas Lettings - Infrastructures,,,0121 387 3525,,,National,West Midlands,UK,estate agent,rightmove
,,Carter Jonas LLP - Rural,,,0121 387 6757,,,Birmingham,West Midlands,UK,estate agent,rightmove
,,Carters Lettings,,,0121 816 0006,,,Birmingham,West Midlands,UK,estate agent,rightmove
,,CBRE - Birmingham,,,0121 387 3621,,,Birmingham Development,West Midlands,UK,estate agent,rightmove
,,CBRE - Birmingham,,,0121 661 3037,,,Birmingham Industrial,West Midlands,UK,estate agent,rightmove
,,CBRE - Birmingham,,,0121 661 3506,,,Birmingham Investment,West Midlands,UK,estate agent,rightmove
,,CBRE - Birmingham,,,0121 387 6844,,,Birmingham Office,West Midlands,UK,estate agent,rightmove
,,Chambers Property,,,0121 387 6648,,,Water Orton,West Midlands,UK,estate agent,rightmove
,,Colliers International,,,0121 387 6663,,,Industrial - Birmingham,West Midlands,UK,estate agent,rightmove
,,Colliers International,,,0121 387 6768,,,Offices - Birmingham,West Midlands,UK,estate agent,rightmove
,,Complete RPI,,,01932 502319,,,Birmingham,West Midlands,UK,estate agent,rightmove
,,Connells,,,0121 387 6256,,,B'ham West - Bearwood,West Midlands,UK,estate agent,rightmove
,,Connells,,,0121 387 6257,,,B'ham West - Harborne,West Midlands,UK,estate agent,rightmove
,,Connells,,,0121 387 6591,,,Birmingham City,West Midlands,UK,estate agent,rightmove
,,Connells,,,0121 387 6334,,,Great Barr,West Midlands,UK,estate agent,rightmove
,,Connells,,,0121 387 6255,,,Kings Heath,West Midlands,UK,estate agent,rightmove
,,Connells Lettings,,,0121 387 6474,,,Bearwood,West Midlands,UK,estate agent,rightmove
,,Connells Lettings,,,0121 387 6428,,,Birmingham City,West Midlands,UK,estate agent,rightmove
,,Connells Lettings,,,0121 387 6559,,,Great Barr,West Midlands,UK,estate agent,rightmove
,,Connells Lettings,,,0121 387 6505,,,Kings Heath,West Midlands,UK,estate agent,rightmove
,,Cording Residential Asset Management Limited,,,0121 387 3537,,,The Bath House,West Midlands,UK,estate agent,rightmove
,,Cortland,,,0121 312 3587,,,Cortland Broad St,West Midlands,UK,estate agent,rightmove
,,Cottons,,,0121 387 6518,,,Auctions,West Midlands,UK,estate agent,rightmove
,,Cottons,,,0121 247 2233,,,Commercial Department,West Midlands,UK,estate agent,rightmove
,,Cottons,,,0121 387 6318,,,Edgbaston,West Midlands,UK,estate agent,rightmove
,,Creative Retail,,,0121 387 6573,,,Birmingham,West Midlands,UK,estate agent,rightmove
,,Cushman & Wakefield LLP,,,0121 387 3629,,,Midlands - Industrial,West Midlands,UK,estate agent,rightmove
,,"Dandara Living, Birmingham",,,0121 387 6814,,,Aston Place,West Midlands,UK,estate agent,rightmove
,,"Dandara Living, Birmingham",,,0121 817 7608,,,U&A,West Midlands,UK,estate agent,rightmove
,,Davidson Estates,,,0121 387 6789,,,Edgbaston - HQ,West Midlands,UK,estate agent,rightmove
,,DBSUK,,,0121 387 6598,,,Birmingham,West Midlands,UK,estate agent,rightmove
,,"Dean Coleman Estate Agents, Powered by eXp UK",,,0121 827 5288,,,Birmingham & Surrounding Suburbs,West Midlands,UK,estate agent,rightmove
,,Direct Housing,,,0121 387 6322,,,Birmingham,West Midlands,UK,estate agent,rightmove
,,"Direct Housing, Commercial",,,,,,Estate Agency,West Midlands,UK,estate agent,rightmove
,,Dixons,,,0121 387 6259,,,Acocks Green,West Midlands,UK,estate agent,rightmove
,,Dixons,,,0121 387 6271,,,Bearwood,West Midlands,UK,estate agent,rightmove
,,Dixons,,,0121 387 6499,,,Birmingham City Centre,West Midlands,UK,estate agent,rightmove
,,Dixons,,,0121 387 6273,,,Erdington,West Midlands,UK,estate agent,rightmove
,,Dixons,,,0121 387 6275,,,Kings Heath,West Midlands,UK,estate agent,rightmove
,,Dixons,,,0121 387 6276,,,Kings Norton,West Midlands,UK,estate agent,rightmove
,,Dixons,,,0121 387 6277,,,Kingstanding,West Midlands,UK,estate agent,rightmove
,,Dixons Lettings,,,0121 387 6526,,,Bearwood,West Midlands,UK,estate agent,rightmove
,,Dixons Lettings,,,0121 387 6523,,,Erdington,West Midlands,UK,estate agent,rightmove
,,Dixons Lettings,,,0121 387 6335,,,Moseley,West Midlands,UK,estate agent,rightmove
,,Dixons Lettings,,,0121 387 6450,,,Quinton,West Midlands,UK,estate agent,rightmove
,,Dixons Lettings,,,0121 387 6336,,,Selly Oak,West Midlands,UK,estate agent,rightmove
,,Dixons Lettings,,,0121 387 6716,,,Yardley,West Midlands,UK,estate agent,rightmove
,,Dixons,,,0121 387 6278,,,Moseley,West Midlands,UK,estate agent,rightmove
,,Dixons,,,0121 387 6314,,,Northfield,West Midlands,UK,estate agent,rightmove
,,Dixons,,,0121 387 6279,,,Quinton,West Midlands,UK,estate agent,rightmove
,,Dixons,,,0121 387 6291,,,Selly Oak,West Midlands,UK,estate agent,rightmove
,,Dixons,,,0121 387 6293,,,Yardley,West Midlands,UK,estate agent,rightmove
,,DLM Property Management Ltd,,,0121 387 6533,,,Castle Bromwich,West Midlands,UK,estate agent,rightmove
,,Drakes Estate Agents,,,01564 335142,,,Hollywood,West Midlands,UK,estate agent,rightmove
,,DTZ,,,0121 697 7333,,,Birmingham,West Midlands,UK,estate agent,rightmove
,,Dunedin Sales & Lettings,,,0121 387 6639,,,Rubery,West Midlands,UK,estate agent,rightmove
,,Easy Lettings (Birmingham) Ltd,,,0121 472 6969,,,Birmingham,West Midlands,UK,estate agent,rightmove
,,Eight8 Property,,,0121 387 6424,,,Birmingham,West Midlands,UK,estate agent,rightmove
,,Emma's Properties,,,0121 387 6720,,,Birmingham,West Midlands,UK,estate agent,rightmove
,,Encasa,,,0121 272 4848,,,Olton,West Midlands,UK,estate agent,rightmove
,,Enclave,,,0121 816 0779,,,Enclave: Birmingham City,West Midlands,UK,estate agent,rightmove
,,Englands Estate Agents,,,0121 387 6321,,,Harborne,West Midlands,UK,estate agent,rightmove
,,Essence Property Investment & Management,,,0121 387 6588,,,Birmingham,West Midlands,UK,estate agent,rightmove
,,Evenbrook,,,0121 387 6702,,,Birmingham,West Midlands,UK,estate agent,rightmove
,,EZ Homes,,,0121 387 6777,,,Birmingham,West Midlands,UK,estate agent,rightmove
,,Fairmans Estate Agents,,,0121 817 2142,,,Birmingham,West Midlands,UK,estate agent,rightmove
,,Fine & Country,,,0121 387 6323,,,Birmingham,West Midlands,UK,estate agent,rightmove
,,Fishers,,,0121 387 6327,,,Harborne,West Midlands,UK,estate agent,rightmove
,,FleetMilne,,,0121 387 0285,,,Birmingham,West Midlands,UK,estate agent,rightmove
,,Fleurets Limited,,,0121 387 6468,,,Midlands,West Midlands,UK,estate agent,rightmove
,,Genie Homes,,,0121 387 6687,,,Birmingham,West Midlands,UK,estate agent,rightmove
,,Get Living,,,0121 816 0179,,,Sherlock Quarter,West Midlands,UK,estate agent,rightmove
,,Glenwood Property Services,,,0121 387 6465,,,Birmingham,West Midlands,UK,estate agent,rightmove
,,Glovers Estate Agents,,,0121 443 4343,,,Kings Heath,West Midlands,UK,estate agent,rightmove
,,Golden Estates,,,0121 752 2943,,,Birmingham,West Midlands,UK,estate agent,rightmove
,,Gordon Jones,,,0121 387 6339,,,Birmingham,West Midlands,UK,estate agent,rightmove
,,Grainger,,,0121 816 0953,,,Gilders Yard,West Midlands,UK,estate agent,rightmove
,,Grainger,,,0121 817 2203,,,The Silver Yard,West Midlands,UK,estate agent,rightmove
,,Grays Estate Agents,,,0121 816 0973,,,Covering Birmingham,Greater London,UK,estate agent,rightmove
,,Green & Company,,,0121 387 6667,,,Boldmere,,UK,estate agent,rightmove
,,Green & Company,,,0121 387 6556,,,Castle Bromwich,West Midlands,UK,estate agent,rightmove
,,Green & Company,,,0121 387 6669,,,Great Barr,West Midlands,UK,estate agent,rightmove
,,Greystone Lettings,,,0121 387 6340,,,Birmingham,West Midlands,UK,estate agent,rightmove
,,haart,,,0121 387 6520,,,Harborne,West Midlands,UK,estate agent,rightmove
,,Hadleigh,,,0121 387 6725,,,Harborne,West Midlands,UK,estate agent,rightmove
,,Harris Lamb,,,0121 387 6659,,,Birmingham,West Midlands,UK,estate agent,rightmove
,,Heimstaden UK Ltd,,,020 3763 8173,,,Soho Wharf,West Midlands,UK,estate agent,rightmove
,,Henley Charles,,,0121 386 3344,,,Erdington,West Midlands,UK,estate agent,rightmove
,,Henley Charles,,,0121 387 6456,,,Handsworth,West Midlands,UK,estate agent,rightmove
,,Heritage Estate Agency,,,0121 387 6329,,,Kings Heath,West Midlands,UK,estate agent,rightmove
,,Home4.co.uk,,,0121 387 6400,,,Great Barr,West Midlands,UK,estate agent,rightmove
,,House Hunt,,,0121 387 6744,,,Birmingham,West Midlands,UK,estate agent,rightmove
,,HTT Properties,,,0121 816 0313,,,Birmingham,West Midlands,UK,estate agent,rightmove
,,Humberstones Homes,,,0121 387 6405,,,Quinton,West Midlands,UK,estate agent,rightmove
,,Hunters Commercial,,,01444 223571,,,Burgess Hill,Surrey,UK,estate agent,rightmove
,,Hunters,,,0121 387 6553,,,Handsworth,West Midlands,UK,estate agent,rightmove
,,Hunters,,,0121 387 6551,,,Harborne,West Midlands,UK,estate agent,rightmove
,,ila,,,0121 661 3465,,,Hairpin House,,UK,estate agent,rightmove
,,ila,,,0121 661 7670,,,Sherborne Place,West Midlands,UK,estate agent,rightmove
,,Inciti Lettings,,,0121 387 6515,,,Birmingham,West Midlands,UK,estate agent,rightmove
,,James A Baker,,,0121 387 6583,,,Midlands,West Midlands,UK,estate agent,rightmove
,,James Laurence Estate Agents,,,0121 387 6501,,,Birmingham,West Midlands,UK,estate agent,rightmove
,,James Laurence Estate Agents,,,0121 387 6586,,,Edgbaston,West Midlands,UK,estate agent,rightmove
,,JLL,,,0121 816 0887,,,Birmingham - Office,West Midlands,UK,estate agent,rightmove
,,JLL,,,0121 816 0829,,,Midlands - Industrial,West Midlands,UK,estate agent,rightmove
,,John Shepherd,,,0121 387 6483,,,Birmingham,West Midlands,UK,estate agent,rightmove
,,John Shepherd Lettings,,,0121 387 6444,,,Birmingham,West Midlands,UK,estate agent,rightmove
,,Johnson Fellows,,,0121 726 8240,,,Birmingham,West Midlands,UK,estate agent,rightmove
,,JR Estates,,,0121 387 6566,,,Selly Park,West Midlands,UK,estate agent,rightmove
,,Just Move Estate Agents & Lettings,,,0121 387 6486,,,Great Barr,West Midlands,UK,estate agent,rightmove
,,King & Co,,,0121 661 3307,,,Birmingham,West Midlands,UK,estate agent,rightmove
,,Knight Frank,,,0121 387 6426,,,Birmingham,West Midlands,UK,estate agent,rightmove
,,Knight Frank,,,0121 387 6723,,,Birmingham - Commercial,West Midlands,UK,estate agent,rightmove
,,Knight Frank - New Homes,,,0121 387 6301,,,Birmingham,West Midlands,UK,estate agent,rightmove
,,KWB,,,0121 387 6751,,,Birmingham,West Midlands,UK,estate agent,rightmove
,,Lambert Smith Hampton,,,0121 387 6688,,,Birmingham,West Midlands,UK,estate agent,rightmove
,,Lamont & Co Estates,,,0121 387 6842,,,Birmingham,West Midlands,UK,estate agent,rightmove
,,Leaders Lettings,,,0121 387 6654,,,Kings Norton,West Midlands,UK,estate agent,rightmove
,,Leaders Sales,,,0121 387 6344,,,Kings Norton,West Midlands,UK,estate agent,rightmove
,,Leaders Sales,,,0121 387 6345,,,Maypole,West Midlands,UK,estate agent,rightmove
,,Legal & General,,,0121 816 1565,,,The Goodsyard,West Midlands,UK,estate agent,rightmove
,,Legal Property Services,,,0121 387 6385,,,Birmingham,West Midlands,UK,estate agent,rightmove
,,Lets Live,,,0121 387 6357,,,Birmingham,West Midlands,UK,estate agent,rightmove
,,Letscene,,,0121 816 0396,,,Birmingham,West Midlands,UK,estate agent,rightmove
,,Liberty Estate Agents,,,0121 387 6511,,,Smethwick,West Midlands,UK,estate agent,rightmove
,,Life Residential,,,0121 387 8687,,,Birmingham,West Midlands,UK,estate agent,rightmove
,,LV PROPERTY,,,0121 387 6449,,,Birmingham,West Midlands,UK,estate agent,rightmove
,,M & A PROPERTY GROUP,,,01256 438562,,,Birmingham,West Midlands,UK,estate agent,rightmove
,,M1 Agency LLP,,,0121 387 3578,,,M1 agency (Birmingham) LLP,West Midlands,UK,estate agent,rightmove
,,Maguire Jackson,,,0121 387 6466,,,Birmingham,West Midlands,UK,estate agent,rightmove
,,Manny Klarico,,,0121 387 6544,,,Hall Green,West Midlands,UK,estate agent,rightmove
,,Maplewood Residential Ltd,,,0121 387 0299,,,Moseley,West Midlands,UK,estate agent,rightmove
,,Martin & Co,,,0121 387 6612,,,Birmingham City,West Midlands,UK,estate agent,rightmove
,,Martin & Co,,,0121 387 6694,,,Birmingham Land & New Homes,West Midlands,UK,estate agent,rightmove
,,Martin & Co,,,0121 387 6333,,,Harborne,West Midlands,UK,estate agent,rightmove
,,McCarthy & Stone Resales,,,03455 564122,,,-,Dorset,UK,estate agent,rightmove
,,McHugo Homes,,,0121 387 6796,,,Harborne,West Midlands,UK,estate agent,rightmove
,,MECS Commercial,,,0121 661 3118,,,Birmingham,West Midlands,UK,estate agent,rightmove
,,MECS,,,0121 387 6517,,,Harborne,West Midlands,UK,estate agent,rightmove
,,Meizon Commercial,,,0121 816 0401,,,Aston,West Midlands,UK,estate agent,rightmove
,,Melvyn Danes,,,0121 387 6584,,,Sheldon,West Midlands,UK,estate agent,rightmove
,,Melvyn Danes,,,01564 331054,,,Wythall,West Midlands,UK,estate agent,rightmove
,,MERIDIAN ESTATES (WEST MIDLANDS),,,0121 816 1269,,,Smethwick,West Midlands,UK,estate agent,rightmove
,,Metropolitan Group,,,0121 387 0248,,,Birmingham,West Midlands,UK,estate agent,rightmove
,,Midland Heart Managing Agents for Cygnet,,,03456 020540,,,Midland Heart,West Midlands,UK,estate agent,rightmove
,,Midland Heart,,,08004 45567,,,Midland Heart - Resales,West Midlands,UK,estate agent,rightmove
,,Midland Housing Ltd,,,0121 387 6629,,,Birmingham,West Midlands,UK,estate agent,rightmove
,,Midland Industrial Association Limited,,,0121 816 1553,,,Birmingham,West Midlands,UK,estate agent,rightmove
,,Midland Residential,,,0121 816 0088,,,Birmingham,West Midlands,UK,estate agent,rightmove
,,Miller Rose,,,0121 816 0602,,,Birmingham,West Midlands,UK,estate agent,rightmove
,,MK2 Real Estate,,,0121 387 8563,,,MK2 Real Estate,West Midlands,UK,estate agent,rightmove
,,MKP Management,,,0121 387 6540,,,Covering Birmingham,Greater London,UK,estate agent,rightmove
,,Moda,,,0121 661 2679,,,Loudon's Yard,West Midlands,UK,estate agent,rightmove
,,Moda,,,0121 387 6427,,,The Mercian,West Midlands,UK,estate agent,rightmove
,,"Mucklow, a LondonMetric Company",,,,,,Birmingham,West Midlands,UK,estate agent,rightmove
,,Murray Rogers,,,0121 784 8444,,,Stechford,West Midlands,UK,estate agent,rightmove
,,Native Communities,,,0121 387 3717,,,Corkfield Birmingham,West Midlands,UK,estate agent,rightmove
,,Newmark,,,0121 387 6743,,,Commercial - Birmingham,West Midlands,UK,estate agent,rightmove
,,NEXIS Property,,,0161 524 3474,,,Birmingham,West Midlands,UK,estate agent,rightmove
,,Nicholas George Ltd,,,0121 387 6364,,,Moseley,West Midlands,UK,estate agent,rightmove
,,Nicholas Humphreys,,,0121 387 6738,,,Birmingham,West Midlands,UK,estate agent,rightmove
,,Northwood,,,0121 387 6640,,,Birmingham,West Midlands,UK,estate agent,rightmove
,,Oakmans Estate Agents,,,0121 387 6513,,,Birmingham,West Midlands,UK,estate agent,rightmove
,,Oakmans Estate Agents,,,0121 387 6780,,,Harborne,West Midlands,UK,estate agent,rightmove
,,Oakmans Estate Agents,,,0121 728 2215,,,Northfield,West Midlands,UK,estate agent,rightmove
,,Oakmans Estate Agents,,,0121 816 0113,,,Student Lettings,West Midlands,UK,estate agent,rightmove
,,Oakton Estates,,,0121 459 9641,,,Birmingham,West Midlands,UK,estate agent,rightmove
,,OpenRent,,,020 3322 3265,,,Birmingham,Greater London,UK,estate agent,rightmove
,,Oulsnam,,,0121 387 6380,,,Bournville,West Midlands,UK,estate agent,rightmove
,,Oulsnam,,,0121 387 6394,,,Hagley Road,West Midlands,UK,estate agent,rightmove
,,Oulsnam,,,0121 387 6396,,,Kings Heath,West Midlands,UK,estate agent,rightmove
,,Oulsnam,,,0121 387 6395,,,Moseley,West Midlands,UK,estate agent,rightmove
,,Oulsnam,,,0121 387 6390,,,Northfield,West Midlands,UK,estate agent,rightmove
,,Partridge Homes,,,0121 387 6370,,,Birmingham,West Midlands,UK,estate agent,rightmove
,,Paul Carr,,,0121 387 6412,,,Erdington,West Midlands,UK,estate agent,rightmove
,,Paul Carr,,,0121 387 6492,,,Great Barr,West Midlands,UK,estate agent,rightmove
,,Paul Carr,,,0121 387 6411,,,Hamstead,West Midlands,UK,estate agent,rightmove
,,Paul Carr,,,0121 387 6470,,,Kingstanding,West Midlands,UK,estate agent,rightmove
,,Paul Carr,,,0121 387 6504,,,Sutton Coldfield,West Midlands,UK,estate agent,rightmove
,,Paul Estates,,,01202 145513,,,Smethwick,West Midlands,UK,estate agent,rightmove
,,Pennycuick Collins Chartered Surveyors,,,0121 816 0907,,,Birmingham,West Midlands,UK,estate agent,rightmove
,,Places,,,0121 387 6508,,,Birmingham,West Midlands,UK,estate agent,rightmove
,,Prestige Properties,,,01202 145426,,,Birmingham,West Midlands,UK,estate agent,rightmove
,,Prime Estates,,,0121 387 6569,,,Castle Bromwich,West Midlands,UK,estate agent,rightmove
,,Prime Estates,,,0121 387 6377,,,Yardley,West Midlands,UK,estate agent,rightmove
,,Principal Homes,,,0121 387 6383,,,Birmingham,West Midlands,UK,estate agent,rightmove
,,Principle Estate Management,,,0121 269 8582,,,Birmingham,West Midlands,UK,estate agent,rightmove
,,Profectus Estates,,,0121 387 3486,,,Birmingham,West Midlands,UK,estate agent,rightmove
,,Profile Developments Limited,,,0121 227 7046,,,Birmingham,West Midlands,UK,estate agent,rightmove
,,Property People,,,0121 816 0636,,,Hodgehill,West Midlands,UK,estate agent,rightmove
,,Property Pro,,,0121 816 0942,,,Birmingham,West Midlands,UK,estate agent,rightmove
,,Property Solutions,,,0121 387 6516,,,Birmingham,West Midlands,UK,estate agent,rightmove
,,PURPLE FROG ASSET MANAGEMENT LIMITED,,,0121 647 8922,,,Birmingham,West Midlands,UK,estate agent,rightmove
,,PURPLE FROG ASSET MANAGEMENT LIMITED,,,020 3835 3538,,,Selly Oak,West Midlands,UK,estate agent,rightmove
,,Purplebricks,,,020 3834 7958,,,covering Birmingham,Greater London,UK,estate agent,rightmove
,,Reeds Rains Lettings,,,0121 387 6495,,,Yardley,West Midlands,UK,estate agent,rightmove
,,Reeds Rains,,,0121 387 6498,,,Yardley,West Midlands,UK,estate agent,rightmove
,,Regency Homes & Estates Ltd,,,0121 728 6484,,,Kings Heath,West Midlands,UK,estate agent,rightmove
,,Relocation Lettings Sales and Property Management Ltd,,,0121 387 6393,,,Birmingham,West Midlands,UK,estate agent,rightmove
,,Rentlife,,,0121 661 3909,,,Birmingham,West Midlands,UK,estate agent,rightmove
,,Rentr,,,01926 963087,,,covering Nationwide,West Midlands,UK,estate agent,rightmove
,,Retirement Homesearch,,,03333 214060,,,Birmingham,Dorset,UK,estate agent,rightmove
,,Rice Chamberlains LLP,,,0121 387 6338,,,Bournville,West Midlands,UK,estate agent,rightmove
,,Rice Chamberlains LLP,,,0121 827 2998,,,Kings Norton,West Midlands,UK,estate agent,rightmove
,,Rice Chamberlains LLP,,,0121 387 6337,,,Moseley,West Midlands,UK,estate agent,rightmove
,,Robert Powell,,,0121 387 6392,,,Birmingham,West Midlands,UK,estate agent,rightmove
,,Robinson Estates,,,0121 661 6789,,,Stirchley,West Midlands,UK,estate agent,rightmove
,,Rock Innovate Limited,,,0121 661 7848,,,Covering Birmingham,Greater London,UK,estate agent,rightmove
,,Royal Estates,,,0121 387 6732,,,Birmingham,West Midlands,UK,estate agent,rightmove
,,Royal Estates Commercial,,,0121 387 6841,,,Nationwide,West Midlands,UK,estate agent,rightmove
,,RP CAPITAL,,,0121 726 4802,,,Birmingham,West Midlands,UK,estate agent,rightmove
,,Sanderson Weatherall,,,0121 809 4543,,,Birmingham,West Midlands,UK,estate agent,rightmove
,,Savills,,,0121 387 6633,,,Birmingham,West Midlands,UK,estate agent,rightmove
,,Savills,,,0121 387 6676,,,Birmingham Industrial,West Midlands,UK,estate agent,rightmove
,,Savills,,,0121 227 2733,,,Birmingham - Licensed Leisure,West Midlands,UK,estate agent,rightmove
,,Savills,,,0121 387 6549,,,Birmingham - Office,West Midlands,UK,estate agent,rightmove
,,Savills Lettings,,,0121 387 6488,,,Allegro,West Midlands,UK,estate agent,rightmove
,,Savills Lettings,,,0121 817 7510,,,Birmingham,West Midlands,UK,estate agent,rightmove
,,Savills Lettings,,,0121 661 5849,,,One Eastside,West Midlands,UK,estate agent,rightmove
