first_name,last_name,firm_name,title,email,phone,website,domain,city,state,country,niche,source,email_source
,,Dexters,,info@dexters.co.uk,020 8674 4555,,dexters.co.uk,New Homes South London,Greater London,UK,estate agent,rightmove,pattern-guess
,,Dexters,,info@dexters.co.uk,020 8629 8028,,dexters.co.uk,Norbury,Greater London,UK,estate agent,rightmove,pattern-guess
,,Dexters,,info@dexters.co.uk,020 7483 6333,,dexters.co.uk,Northcote Road,Greater London,UK,estate agent,rightmove,pattern-guess
,,Dexters,,info@dexters.co.uk,020 8545 8588,,dexters.co.uk,Northfields,Greater London,UK,estate agent,rightmove,pattern-guess
,,Dexters,,info@dexters.co.uk,020 7792 0792,,dexters.co.uk,Notting Hill,Greater London,UK,estate agent,rightmove,pattern-guess
,,Dexters,,info@dexters.co.uk,020 8742 4145,,dexters.co.uk,Nunhead,Greater London,UK,estate agent,rightmove,pattern-guess
,,Dexters,,info@dexters.co.uk,020 7731 5115,,dexters.co.uk,Parsons Green,Greater London,UK,estate agent,rightmove,pattern-guess
,,Dexters,,info@dexters.co.uk,020 8742 4146,,dexters.co.uk,Peckham Rye,Greater London,UK,estate agent,rightmove,pattern-guess
,,Dexters,,info@dexters.co.uk,020 7976 5200,,dexters.co.uk,Pimlico,Greater London,UK,estate agent,rightmove,pattern-guess
,,Dexters,,info@dexters.co.uk,020 8789 9999,,dexters.co.uk,Putney,Greater London,UK,estate agent,rightmove,pattern-guess
,,Dexters,,info@dexters.co.uk,020 8288 9988,,dexters.co.uk,Richmond,Greater London,UK,estate agent,rightmove,pattern-guess
,,Dexters,,info@dexters.co.uk,020 8740 2900,,dexters.co.uk,Shepherds Bush,Greater London,UK,estate agent,rightmove,pattern-guess
,,Dexters,,info@dexters.co.uk,020 7483 6371,,dexters.co.uk,Shoreditch,Greater London,UK,estate agent,rightmove,pattern-guess
,,Dexters,,info@dexters.co.uk,020 7838 0108,,dexters.co.uk,South Kensington & Knightsbridge,Greater London,UK,estate agent,rightmove,pattern-guess
,,Dexters,,info@dexters.co.uk,020 7483 6300,,dexters.co.uk,St. Johns Wood,Greater London,UK,estate agent,rightmove,pattern-guess
,,Dexters,,info@dexters.co.uk,020 8744 9400,,dexters.co.uk,St Margarets,Greater London,UK,estate agent,rightmove,pattern-guess
,,Dexters,,info@dexters.co.uk,020 8674 7400,,dexters.co.uk,Streatham,Greater London,UK,estate agent,rightmove,pattern-guess
,,Dexters,,info@dexters.co.uk,020 8288 8288,,dexters.co.uk,Teddington,Greater London,UK,estate agent,rightmove,pattern-guess
,,Dexters,,info@dexters.co.uk,020 8545 8582,,dexters.co.uk,Tooting,Greater London,UK,estate agent,rightmove,pattern-guess
,,Dexters,,info@dexters.co.uk,020 7650 5105,,dexters.co.uk,Tower Bridge,Greater London,UK,estate agent,rightmove,pattern-guess
,,Dexters,,info@dexters.co.uk,020 8744 0074,,dexters.co.uk,Twickenham,Greater London,UK,estate agent,rightmove,pattern-guess
,,Dexters,,info@dexters.co.uk,020 7650 5350,,dexters.co.uk,Wapping,Greater London,UK,estate agent,rightmove,pattern-guess
,,Dexters,,info@dexters.co.uk,020 7644 9300,,dexters.co.uk,West Hampstead,Greater London,UK,estate agent,rightmove,pattern-guess
,,Dexters,,info@dexters.co.uk,020 7644 9301,,dexters.co.uk,West Hampstead South,Greater London,UK,estate agent,rightmove,pattern-guess
,,Dexters,,info@dexters.co.uk,020 7381 6381,,dexters.co.uk,West Kensington,Greater London,UK,estate agent,rightmove,pattern-guess
,,Dexters,,info@dexters.co.uk,020 7313 3600,,dexters.co.uk,Westbourne Grove,Greater London,UK,estate agent,rightmove,pattern-guess
,,Dexters,,info@dexters.co.uk,020 7590 9570,,dexters.co.uk,Westminster,Greater London,UK,estate agent,rightmove,pattern-guess
,,Dexters,,info@dexters.co.uk,020 8545 8580,,dexters.co.uk,Wimbledon,Greater London,UK,estate agent,rightmove,pattern-guess
,,Di Properties Ltd,,info@diproperties.co.uk,020 7046 1976,,diproperties.co.uk,London,Greater London,UK,estate agent,rightmove,pattern-guess
,,Digital Radish Ltd,,info@digitalradish.co.uk,,,digitalradish.co.uk,London,Greater London,UK,estate agent,rightmove,pattern-guess
,,Dimension Estates,,info@dimensionestates.co.uk,020 8510 9290,,dimensionestates.co.uk,London,Greater London,UK,estate agent,rightmove,pattern-guess
,,Districts London,,info@districtslondon.co.uk,020 3908 8491,,districtslondon.co.uk,London,Greater London,UK,estate agent,rightmove,pattern-guess
,,D.J.Hill & N.J.Hill,,,01689 668405,,,Sydenham,Greater London,UK,estate agent,rightmove,
,,Dobbin & Sullivan,,info@dobbinandsullivan.co.uk,020 3835 3707,,dobbinandsullivan.co.uk,London,Greater London,UK,estate agent,rightmove,pattern-guess
,,Docklands Prestige Residential,,,020 3910 6411,,,London,Greater London,UK,estate agent,rightmove,
,,Dolce Vita - Luxury Real Estate,,,020 8870 5665,,,Mayfair,Greater London,UK,estate agent,rightmove,
,,Dolphin Square,,info@dolphinsquare.co.uk,020 3906 1038,,dolphinsquare.co.uk,London,Greater London,UK,estate agent,rightmove,pattern-guess
,,Domeview Properties,,info@domeviewproperties.com,020 3892 9664,,domeviewproperties.com,London,Greater London,UK,estate agent,rightmove,pattern-guess
,,Domus Nova,,info@domusnova.com,020 3907 3370,,domusnova.com,Bayswater,Greater London,UK,estate agent,rightmove,pattern-guess
,,Domus Nova,,info@domusnova.com,020 3834 8726,,domusnova.com,London,Greater London,UK,estate agent,rightmove,pattern-guess
,,Dooa Capital,,info@dooacapital.com,020 4634 0195,,dooacapital.com,London,Greater London,UK,estate agent,rightmove,pattern-guess
,,Dorrington,,info@dorrington.co.uk,020 3910 7756,,dorrington.co.uk,Walworth Village,Greater London,UK,estate agent,rightmove,pattern-guess
,,Douglas Allen,,info@douglasallen.co.uk,020 3835 6291,,douglasallen.co.uk,Covering Chingford,Greater London,UK,estate agent,rightmove,pattern-guess
,,Douglas Allen,,info@douglasallen.co.uk,020 3835 4089,,douglasallen.co.uk,Walthamstow,Greater London,UK,estate agent,rightmove,pattern-guess
,,Douglas and Gordon,,info@douglasandgordon.co.uk,020 7963 4698,,douglasandgordon.co.uk,London,Greater London,UK,estate agent,rightmove,pattern-guess
,,Douglas Pryce,,info@douglaspryce.co.uk,020 3834 8161,,douglaspryce.co.uk,Canary Wharf,Greater London,UK,estate agent,rightmove,pattern-guess
,,Doyle Sales & Lettings,,info@doylesalesandlettings.co.uk,020 3907 2597,,doylesalesandlettings.co.uk,Hanwell,Greater London,UK,estate agent,rightmove,pattern-guess
,,Draker KFH,,info@draker-kfh.co.uk,020 3897 2951,,draker-kfh.co.uk,Fulham and Parsons Green,Greater London,UK,estate agent,rightmove,pattern-guess
,,Draker KFH,,info@draker-kfh.co.uk,020 3869 0910,,draker-kfh.co.uk,Notting Hill,Greater London,UK,estate agent,rightmove,pattern-guess
,,Draker KFH,,info@draker-kfh.co.uk,020 3835 4250,,draker-kfh.co.uk,Sloane Square,Greater London,UK,estate agent,rightmove,pattern-guess
,,Draper London,,info@draperlondon.com,020 3947 8880,,draperlondon.com,London,Greater London,UK,estate agent,rightmove,pattern-guess
,,Drayton Properties,,info@draytonproperties.co.uk,020 3889 1305,,draytonproperties.co.uk,West Ealing,Greater London,UK,estate agent,rightmove,pattern-guess
,,Dreamview Estates,,info@dreamviewestates.co.uk,020 3910 6472,,dreamviewestates.co.uk,Golders Green,Greater London,UK,estate agent,rightmove,pattern-guess
,,Drivers & Norris,,,020 3909 9690,,,Islington- Lettings,Greater London,UK,estate agent,rightmove,
,,Drivers & Norris,,,020 3834 8624,,,Islington - Sales,Greater London,UK,estate agent,rightmove,
,,Druce,,info@druce.com,020 3376 6165,,druce.com,Brook Green,Greater London,UK,estate agent,rightmove,pattern-guess
,,Druce,,info@druce.com,020 3376 6179,,druce.com,Chelsea,Greater London,UK,estate agent,rightmove,pattern-guess
,,Druce,,info@druce.com,020 7870 7471,,druce.com,Kensal Rise & Queen's Park,Greater London,UK,estate agent,rightmove,pattern-guess
,,Druce,,info@druce.com,020 3376 6022,,druce.com,Kensington,Greater London,UK,estate agent,rightmove,pattern-guess
,,Druce,,info@druce.com,020 3376 6124,,druce.com,Ladbroke Grove,Greater London,UK,estate agent,rightmove,pattern-guess
,,Druce,,info@druce.com,020 3909 6780,,druce.com,Marylebone,Greater London,UK,estate agent,rightmove,pattern-guess
,,Druce,,info@druce.com,020 4538 2129,,druce.com,Notting Hill,Greater London,UK,estate agent,rightmove,pattern-guess
,,Drury & Cole,,,020 3869 5078,,,Morden,Greater London,UK,estate agent,rightmove,
,,Drury Estates,,info@druryestates.co.uk,020 3840 3535,,druryestates.co.uk,London,Greater London,UK,estate agent,rightmove,pattern-guess
,,DS Churchill,,info@dschurchill.com,020 3834 8128,,dschurchill.com,London,Greater London,UK,estate agent,rightmove,pattern-guess
,,DTZ,,info@dtz.com,020 3296 2000,,dtz.com,London,Greater London,UK,estate agent,rightmove,pattern-guess
,,Durden & Hunt,,info@durdenandhunt.co.uk,020 8138 0636,,durdenandhunt.co.uk,Wanstead & East London,Greater London,UK,estate agent,rightmove,pattern-guess
,,Dutch & Dutch,,info@dutchanddutch.co.uk,020 3834 8655,,dutchanddutch.co.uk,Commercial,Greater London,UK,estate agent,rightmove,pattern-guess
,,Dutch & Dutch,,info@dutchanddutch.co.uk,020 3872 8386,,dutchanddutch.co.uk,West Hampstead,Greater London,UK,estate agent,rightmove,pattern-guess
,,Dwelle Homes,,info@dwellehomes.co.uk,020 4572 0410,,dwellehomes.co.uk,London,Greater London,UK,estate agent,rightmove,pattern-guess
,,E J Harris,,info@ejharris.co.uk,020 3835 6359,,ejharris.co.uk,London,Greater London,UK,estate agent,rightmove,pattern-guess
,,E10 Homes,,info@e10homes.co.uk,020 3907 3325,,e10homes.co.uk,Leyton,Greater London,UK,estate agent,rightmove,pattern-guess
,,E14Properties LTD,,info@e14properties.co.uk,020 7515 8387,,e14properties.co.uk,London,Greater London,UK,estate agent,rightmove,pattern-guess
,,ea2,,info@ea2.co.uk,020 7665 5589,,ea2.co.uk,Wapping,Greater London,UK,estate agent,rightmove,pattern-guess
,,East Avenue,,info@eastavenue.co.uk,020 4538 3547,,eastavenue.co.uk,Covering London,Greater London,UK,estate agent,rightmove,pattern-guess
,,Eastbank Studios Ltd,,info@eastbankstudios.com,020 3834 8529,,eastbankstudios.com,London - Lettings,Greater London,UK,estate agent,rightmove,pattern-guess
,,Eastbank Studios Ltd,,info@eastbankstudios.com,020 3834 8265,,eastbankstudios.com,London - Sales,Greater London,UK,estate agent,rightmove,pattern-guess
,,Easthaus,,info@easthaus.co.uk,020 3909 6481,,easthaus.co.uk,London,Greater London,UK,estate agent,rightmove,pattern-guess
,,Eastway Property Services,,info@eastwaypropertyservices.co.uk,020 3835 5302,,eastwaypropertyservices.co.uk,London,Greater London,UK,estate agent,rightmove,pattern-guess
,,Easymove,,info@easymove.co.uk,020 8470 0007,,easymove.co.uk,London - Lettings,Greater London,UK,estate agent,rightmove,pattern-guess
,,Easymove,,info@easymove.co.uk,020 3840 4021,,easymove.co.uk,London - Sales,Greater London,UK,estate agent,rightmove,pattern-guess
,,Eaton Green Estate Agents,,,020 7881 1398,,,London,Greater London,UK,estate agent,rightmove,
,,Eaton Property Consultants,,,020 3948 9879,,,Mayfair,Greater London,UK,estate agent,rightmove,
,,EatWorkArt,,info@eatworkart.com,020 4634 1068,,eatworkart.com,Hackney,Greater London,UK,estate agent,rightmove,pattern-guess
,,EAZY 2 LET LTD,,info@eazy2let.com,020 3834 8012,,eazy2let.com,London,Greater London,UK,estate agent,rightmove,pattern-guess
,,EC Residential LTD,,info@ecresidential.co.uk,020 3835 5546,,ecresidential.co.uk,London,Greater London,UK,estate agent,rightmove,pattern-guess
,,A P Morgan,,info@apmorgan.co.uk,0121 387 6717,,apmorgan.co.uk,Longbridge,West Midlands,UK,estate agent,rightmove,pattern-guess
,,Accommodation Lettings Limited (VIRTUAL GA BRANCH),,,03308 080276,,,Birmingham,West Midlands,UK,estate agent,rightmove,
,,Accord Lets,,,0121 387 6332,,,Birmingham,West Midlands,UK,estate agent,rightmove,
,,Acres,,info@acres.co.uk,0121 387 6326,,acres.co.uk,Great Barr,West Midlands,UK,estate agent,rightmove,pattern-guess
,,Agreed.co.uk,,,0121 387 6660,,,Nationwide,West Midlands,UK,estate agent,rightmove,
,,Agreed.co.uk,,,020 7870 2241,,,New Homes,West Midlands,UK,estate agent,rightmove,
,,A.H Field,,info@ahfield.com,0121 387 6386,,ahfield.com,Birmingham,West Midlands,UK,estate agent,rightmove,pattern-guess
,,Aisha Realty Limited,,info@aisharealty.co.uk,0121 269 8544,,aisharealty.co.uk,Birmingham,West Midlands,UK,estate agent,rightmove,pattern-guess
,,Allsop,,info@allsop.co.uk,0121 816 0516,,allsop.co.uk,The Octagon,West Midlands,UK,estate agent,rightmove,pattern-guess
,,Amber Court lettings and sales,,,0121 387 6617,,,Selly Oak,West Midlands,UK,estate agent,rightmove,
,,Angel Estates,,info@angelestates.com,0121 387 6550,,angelestates.com,Birmingham,West Midlands,UK,estate agent,rightmove,pattern-guess
,,Apo,,info@apo.co.uk,0121 661 5079,,apo.co.uk,Apo at The Holloway,West Midlands,UK,estate agent,rightmove,pattern-guess
,,Apple Property Solutions,,info@applepropertysolutions.co.uk,0121 387 6582,,applepropertysolutions.co.uk,Great Barr,West Midlands,UK,estate agent,rightmove,pattern-guess
,,Archer Bassett,,info@archerbassett.co.uk,0121 387 6628,,archerbassett.co.uk,Acocks Green,West Midlands,UK,estate agent,rightmove,pattern-guess
,,Ark Lettings,,info@arklettings.com,0121 387 6330,,arklettings.com,Birmingham,West Midlands,UK,estate agent,rightmove,pattern-guess
,,Aspire Estates,,info@aspireestates.co.uk,0121 647 6666,,aspireestates.co.uk,Birmingham,West Midlands,UK,estate agent,rightmove,pattern-guess
,,Asset Residential,,info@assetresidential.co.uk,0121 387 6699,,assetresidential.co.uk,Birmingham,West Midlands,UK,estate agent,rightmove,pattern-guess
,,Avison Young (UK) Limited,,,0121 726 1244,,,Birmingham Other,West Midlands,UK,estate agent,rightmove,
,,Azure Residential,,info@azureresidential.com,0121 269 8491,,azureresidential.com,Covering Birmingham,Greater London,UK,estate agent,rightmove,pattern-guess
,,Bairstow Eves,,info@bairstoweves.co.uk,0121 387 6310,,bairstoweves.co.uk,Acocks Green,West Midlands,UK,estate agent,rightmove,pattern-guess
,,Belvoir,,info@belvoir.co.uk,0121 212 0122,,belvoir.co.uk,Birmingham Central,West Midlands,UK,estate agent,rightmove,pattern-guess
,,Belvoir,,info@belvoir.co.uk,0121 350 4441,,belvoir.co.uk,Erdington,West Midlands,UK,estate agent,rightmove,pattern-guess
,,Belvoir,,info@belvoir.co.uk,0121 387 6756,,belvoir.co.uk,Sutton Coldfield,West Midlands,UK,estate agent,rightmove,pattern-guess
,,BNP Paribas Real Estate Advisory & Property Management UK Limited,,,0121 387 6296,,,Birmingham,West Midlands,UK,estate agent,rightmove,
,,Bond Wolfe,,info@bondwolfe.co.uk,0121 387 6767,,bondwolfe.co.uk,Auctions,West Midlands,UK,estate agent,rightmove,pattern-guess
,,Bond Wolfe,,info@bondwolfe.co.uk,0121 661 3683,,bondwolfe.co.uk,Commercial Auctions,West Midlands,UK,estate agent,rightmove,pattern-guess
,,Bond Wolfe,,info@bondwolfe.co.uk,0121 525 0600,,bondwolfe.co.uk,Commercial Lettings,West Midlands,UK,estate agent,rightmove,pattern-guess
,,Bond Wolfe,,info@bondwolfe.co.uk,0121 387 6635,,bondwolfe.co.uk,Commercial Sales,West Midlands,UK,estate agent,rightmove,pattern-guess
,,BOX 4 REAL ESTATE,,info@box4realestate.co.uk,0121 816 0251,,box4realestate.co.uk,Birmingham,West Midlands,UK,estate agent,rightmove,pattern-guess
,,Bradford Street Properties,,,0121 816 1043,,,Birmingham,West Midlands,UK,estate agent,rightmove,
,,Brick Management and Lettings Ltd,,,020 3034 3640,,,Birmingham,Surrey,UK,estate agent,rightmove,
,,British Homesellers,,info@britishhomesellers.co.uk,01727 861580,,britishhomesellers.co.uk,Birmingham,Hertfordshire,UK,estate agent,rightmove,pattern-guess
,,Bruton Knowles,,info@brutonknowles.co.uk,0121 387 6562,,brutonknowles.co.uk,Birmingham,West Midlands,UK,estate agent,rightmove,pattern-guess
,,Bruwks Solutions,,,01442 617802,,,Covering Hemel Hempstead,West Midlands,UK,estate agent,rightmove,
,,BTG Eddisons Property Auctions,,info@btgeddisonspropertyauctions.co.uk,03456 462288,,btgeddisonspropertyauctions.co.uk,-,Greater Manchester,UK,estate agent,rightmove,pattern-guess
,,BTR Operating Ltd,,info@btroperatingltd.co.uk,0121 816 0368,,btroperatingltd.co.uk,Landrow Place,West Midlands,UK,estate agent,rightmove,pattern-guess
,,Burchell Edwards,,info@burchelledwards.co.uk,0121 387 6362,,burchelledwards.co.uk,Castle Bromwich,West Midlands,UK,estate agent,rightmove,pattern-guess
,,Burchell Edwards,,info@burchelledwards.co.uk,0121 387 6363,,burchelledwards.co.uk,Erdington,West Midlands,UK,estate agent,rightmove,pattern-guess
,,Burchell Edwards Lettings,,,0121 387 6355,,,Castle Bromwich,West Midlands,UK,estate agent,rightmove,
,,Burchell Edwards Lettings,,,0121 387 6354,,,Erdington,West Midlands,UK,estate agent,rightmove,
,,Burchell Edwards Lettings,,,0121 387 6349,,,Sheldon,West Midlands,UK,estate agent,rightmove,
,,Burchell Edwards,,info@burchelledwards.co.uk,0121 387 6431,,burchelledwards.co.uk,Sheldon,West Midlands,UK,estate agent,rightmove,pattern-guess
,,Carrington Thorn Property Management,,,0121 661 3614,,,Birmingham,West Midlands,UK,estate agent,rightmove,
,,Carter Jonas Lettings - Infrastructures,,,0121 387 3525,,,National,West Midlands,UK,estate agent,rightmove,
,,Carter Jonas LLP - Rural,,,0121 387 6757,,,Birmingham,West Midlands,UK,estate agent,rightmove,
,,Carters Lettings,,info@carterslettings.co.uk,0121 816 0006,,carterslettings.co.uk,Birmingham,West Midlands,UK,estate agent,rightmove,pattern-guess
,,CBRE - Birmingham,,,0121 387 3621,,,Birmingham Development,West Midlands,UK,estate agent,rightmove,
,,CBRE - Birmingham,,,0121 661 3037,,,Birmingham Industrial,West Midlands,UK,estate agent,rightmove,
,,CBRE - Birmingham,,,0121 661 3506,,,Birmingham Investment,West Midlands,UK,estate agent,rightmove,
,,CBRE - Birmingham,,,0121 387 6844,,,Birmingham Office,West Midlands,UK,estate agent,rightmove,
,,Chambers Property,,info@chambersproperty.com,0121 387 6648,,chambersproperty.com,Water Orton,West Midlands,UK,estate agent,rightmove,pattern-guess
,,Colliers International,,info@colliersinternational.co.uk,0121 387 6663,,colliersinternational.co.uk,Industrial - Birmingham,West Midlands,UK,estate agent,rightmove,pattern-guess
,,Colliers International,,info@colliersinternational.co.uk,0121 387 6768,,colliersinternational.co.uk,Offices - Birmingham,West Midlands,UK,estate agent,rightmove,pattern-guess
,,Complete RPI,,info@completerpi.co.uk,01932 502319,,completerpi.co.uk,Birmingham,West Midlands,UK,estate agent,rightmove,pattern-guess
,,Connells,,info@connells.co.uk,0121 387 6256,,connells.co.uk,B'ham West - Bearwood,West Midlands,UK,estate agent,rightmove,pattern-guess
,,Connells,,info@connells.co.uk,0121 387 6257,,connells.co.uk,B'ham West - Harborne,West Midlands,UK,estate agent,rightmove,pattern-guess
,,Connells,,info@connells.co.uk,0121 387 6591,,connells.co.uk,Birmingham City,West Midlands,UK,estate agent,rightmove,pattern-guess
,,Connells,,info@connells.co.uk,0121 387 6334,,connells.co.uk,Great Barr,West Midlands,UK,estate agent,rightmove,pattern-guess
,,Connells,,info@connells.co.uk,0121 387 6255,,connells.co.uk,Kings Heath,West Midlands,UK,estate agent,rightmove,pattern-guess
,,Connells Lettings,,,0121 387 6474,,,Bearwood,West Midlands,UK,estate agent,rightmove,
,,Connells Lettings,,,0121 387 6428,,,Birmingham City,West Midlands,UK,estate agent,rightmove,
,,Connells Lettings,,,0121 387 6559,,,Great Barr,West Midlands,UK,estate agent,rightmove,
,,Connells Lettings,,,0121 387 6505,,,Kings Heath,West Midlands,UK,estate agent,rightmove,
,,Cording Residential Asset Management Limited,,,0121 387 3537,,,The Bath House,West Midlands,UK,estate agent,rightmove,
,,Cortland,,info@cortland.co.uk,0121 312 3587,,cortland.co.uk,Cortland Broad St,West Midlands,UK,estate agent,rightmove,pattern-guess
,,Cottons,,info@cottons.co.uk,0121 387 6518,,cottons.co.uk,Auctions,West Midlands,UK,estate agent,rightmove,pattern-guess
,,Cottons,,info@cottons.co.uk,0121 247 2233,,cottons.co.uk,Commercial Department,West Midlands,UK,estate agent,rightmove,pattern-guess
,,Cottons,,info@cottons.co.uk,0121 387 6318,,cottons.co.uk,Edgbaston,West Midlands,UK,estate agent,rightmove,pattern-guess
,,Creative Retail,,info@creativeretail.co.uk,0121 387 6573,,creativeretail.co.uk,Birmingham,West Midlands,UK,estate agent,rightmove,pattern-guess
,,Cushman & Wakefield LLP,,info@cushmanandwakefield.co.uk,0121 387 3629,,cushmanandwakefield.co.uk,Midlands - Industrial,West Midlands,UK,estate agent,rightmove,pattern-guess
,,"Dandara Living, Birmingham",,,0121 387 6814,,,Aston Place,West Midlands,UK,estate agent,rightmove,
,,"Dandara Living, Birmingham",,,0121 817 7608,,,U&A,West Midlands,UK,estate agent,rightmove,
,,Davidson Estates,,info@davidsonestates.co.uk,0121 387 6789,,davidsonestates.co.uk,Edgbaston - HQ,West Midlands,UK,estate agent,rightmove,pattern-guess
,,DBSUK,,info@dbsuk.co.uk,0121 387 6598,,dbsuk.co.uk,Birmingham,West Midlands,UK,estate agent,rightmove,pattern-guess
,,"Dean Coleman Estate Agents, Powered by eXp UK",,,0121 827 5288,,,Birmingham & Surrounding Suburbs,West Midlands,UK,estate agent,rightmove,
,,Direct Housing,,info@directhousing.co.uk,0121 387 6322,,directhousing.co.uk,Birmingham,West Midlands,UK,estate agent,rightmove,pattern-guess
,,"Direct Housing, Commercial",,,,,,Estate Agency,West Midlands,UK,estate agent,rightmove,
,,Dixons,,info@dixons.co.uk,0121 387 6259,,dixons.co.uk,Acocks Green,West Midlands,UK,estate agent,rightmove,pattern-guess
,,Dixons,,info@dixons.co.uk,0121 387 6271,,dixons.co.uk,Bearwood,West Midlands,UK,estate agent,rightmove,pattern-guess
,,Dixons,,info@dixons.co.uk,0121 387 6499,,dixons.co.uk,Birmingham City Centre,West Midlands,UK,estate agent,rightmove,pattern-guess
,,Dixons,,info@dixons.co.uk,0121 387 6273,,dixons.co.uk,Erdington,West Midlands,UK,estate agent,rightmove,pattern-guess
,,Dixons,,info@dixons.co.uk,0121 387 6275,,dixons.co.uk,Kings Heath,West Midlands,UK,estate agent,rightmove,pattern-guess
,,Dixons,,info@dixons.co.uk,0121 387 6276,,dixons.co.uk,Kings Norton,West Midlands,UK,estate agent,rightmove,pattern-guess
,,Dixons,,info@dixons.co.uk,0121 387 6277,,dixons.co.uk,Kingstanding,West Midlands,UK,estate agent,rightmove,pattern-guess
,,Dixons Lettings,,,0121 387 6526,,,Bearwood,West Midlands,UK,estate agent,rightmove,
,,Dixons Lettings,,,0121 387 6523,,,Erdington,West Midlands,UK,estate agent,rightmove,
,,Dixons Lettings,,,0121 387 6335,,,Moseley,West Midlands,UK,estate agent,rightmove,
,,Dixons Lettings,,,0121 387 6450,,,Quinton,West Midlands,UK,estate agent,rightmove,
,,Dixons Lettings,,,0121 387 6336,,,Selly Oak,West Midlands,UK,estate agent,rightmove,
,,Dixons Lettings,,,0121 387 6716,,,Yardley,West Midlands,UK,estate agent,rightmove,
,,Dixons,,info@dixons.co.uk,0121 387 6278,,dixons.co.uk,Moseley,West Midlands,UK,estate agent,rightmove,pattern-guess
,,Dixons,,info@dixons.co.uk,0121 387 6314,,dixons.co.uk,Northfield,West Midlands,UK,estate agent,rightmove,pattern-guess
,,Dixons,,info@dixons.co.uk,0121 387 6279,,dixons.co.uk,Quinton,West Midlands,UK,estate agent,rightmove,pattern-guess
,,Dixons,,info@dixons.co.uk,0121 387 6291,,dixons.co.uk,Selly Oak,West Midlands,UK,estate agent,rightmove,pattern-guess
,,Dixons,,info@dixons.co.uk,0121 387 6293,,dixons.co.uk,Yardley,West Midlands,UK,estate agent,rightmove,pattern-guess
,,DLM Property Management Ltd,,info@dlmpropertymanagement.co.uk,0121 387 6533,,dlmpropertymanagement.co.uk,Castle Bromwich,West Midlands,UK,estate agent,rightmove,pattern-guess
,,Drakes Estate Agents,,info@drakesestateagents.co.uk,01564 335142,,drakesestateagents.co.uk,Hollywood,West Midlands,UK,estate agent,rightmove,pattern-guess
,,DTZ,,info@dtz.com,0121 697 7333,,dtz.com,Birmingham,West Midlands,UK,estate agent,rightmove,pattern-guess
,,Dunedin Sales & Lettings,,info@dunedinsalesandlettings.co.uk,0121 387 6639,,dunedinsalesandlettings.co.uk,Rubery,West Midlands,UK,estate agent,rightmove,pattern-guess
,,Easy Lettings (Birmingham) Ltd,,info@easylettingsbirmingham.co.uk,0121 472 6969,,easylettingsbirmingham.co.uk,Birmingham,West Midlands,UK,estate agent,rightmove,pattern-guess
,,Eight8 Property,,info@eight8property.com,0121 387 6424,,eight8property.com,Birmingham,West Midlands,UK,estate agent,rightmove,pattern-guess
,,Emma's Properties,,info@emmasproperties.co.uk,0121 387 6720,,emmasproperties.co.uk,Birmingham,West Midlands,UK,estate agent,rightmove,pattern-guess
,,Encasa,,info@encasa.co.uk,0121 272 4848,,encasa.co.uk,Olton,West Midlands,UK,estate agent,rightmove,pattern-guess
,,Enclave,,info@enclave.co.uk,0121 816 0779,,enclave.co.uk,Enclave: Birmingham City,West Midlands,UK,estate agent,rightmove,pattern-guess
,,Englands Estate Agents,,,0121 387 6321,,,Harborne,West Midlands,UK,estate agent,rightmove,
,,Essence Property Investment & Management,,,0121 387 6588,,,Birmingham,West Midlands,UK,estate agent,rightmove,
,,Evenbrook,,info@evenbrook.co.uk,0121 387 6702,,evenbrook.co.uk,Birmingham,West Midlands,UK,estate agent,rightmove,pattern-guess
,,EZ Homes,,info@ezhomes.co.uk,0121 387 6777,,ezhomes.co.uk,Birmingham,West Midlands,UK,estate agent,rightmove,pattern-guess
,,Fairmans Estate Agents,,info@fairmansestateagents.co.uk,0121 817 2142,,fairmansestateagents.co.uk,Birmingham,West Midlands,UK,estate agent,rightmove,pattern-guess
,,Fine & Country,,info@fineandcountry.co.uk,0121 387 6323,,fineandcountry.co.uk,Birmingham,West Midlands,UK,estate agent,rightmove,pattern-guess
,,Fishers,,info@fishers.co.uk,0121 387 6327,,fishers.co.uk,Harborne,West Midlands,UK,estate agent,rightmove,pattern-guess
,,FleetMilne,,info@fleetmilne.co.uk,0121 387 0285,,fleetmilne.co.uk,Birmingham,West Midlands,UK,estate agent,rightmove,pattern-guess
,,Fleurets Limited,,info@fleurets.co.uk,0121 387 6468,,fleurets.co.uk,Midlands,West Midlands,UK,estate agent,rightmove,pattern-guess
,,Genie Homes,,info@geniehomes.com,0121 387 6687,,geniehomes.com,Birmingham,West Midlands,UK,estate agent,rightmove,pattern-guess
,,Get Living,,info@getliving.co.uk,0121 816 0179,,getliving.co.uk,Sherlock Quarter,West Midlands,UK,estate agent,rightmove,pattern-guess
,,Glenwood Property Services,,info@glenwoodpropertyservices.com,0121 387 6465,,glenwoodpropertyservices.com,Birmingham,West Midlands,UK,estate agent,rightmove,pattern-guess
,,Glovers Estate Agents,,,0121 443 4343,,,Kings Heath,West Midlands,UK,estate agent,rightmove,
,,Golden Estates,,info@goldenestates.com,0121 752 2943,,goldenestates.com,Birmingham,West Midlands,UK,estate agent,rightmove,pattern-guess
